,tweet_id,retweet_count,favorite_count
1890,817908911860748288,837,5059
1891,818145370475810820,2716,12800
1892,818259473185828864,2402,11505
1893,818307523543449600,8530,0
1894,818536468981415936,2602,11378
1895,818588835076603904,6473,0
1896,818614493328580609,2711,10268
1897,818627210458333184,7921,23315
1898,818646164899774465,22041,0
1899,819004803107983360,38693,90543
1900,819006400881917954,19893,47150
1901,819015331746349057,19893,0
1902,819015337530290176,38693,0
1903,819227688460238848,7064,24083
1904,819238181065359361,427,2381
1905,819347104292290561,1264,7523
1906,819588359383371776,2076,9992
1907,819711362133872643,3270,14003
1908,819924195358416896,5113,13428
1909,819952236453363712,1240,5546
1910,820013781606658049,1240,0
1911,820078625395449857,6582,20647
1912,820314633777061888,594,3471
1913,820446719150292993,2698,0
1914,820494788566847489,594,0
1915,820690176645140481,3393,12707
1916,820749716845686786,10379,32832
1917,820837357901512704,7064,0
1918,821044531881721856,2406,13169
1919,821107785811234820,2237,9983
1920,821149554670182400,2109,9051
1921,821153421864615936,10,265
1922,821407182352777218,4549,12263
1923,821421320206483457,5874,0
1924,821522889702862852,1855,8355
1925,821765923262631936,1731,8755
1926,821813639212650496,3514,0
1927,821886076407029760,2437,11797
1928,822163064745328640,5034,0
1929,822244816520155136,10367,36416
1930,822462944365645825,15188,29450
1931,822489057087389700,6715,18903
1932,822610361945911296,3100,15379
1933,822647212903690241,6715,0
1934,822859134160621569,2404,13789
1935,822872901745569793,45517,137274
1936,822975315408461824,3605,17975
1937,823269594223824897,10367,0
1938,823322678127919110,4216,16352
1939,823333489516937216,26,726
1940,823581115634085888,2764,13542
1941,823699002998870016,2637,14475
1942,823719002937630720,11743,0
1943,823939628516474880,2840,11051
1944,824025158776213504,619,4977
1945,824297048279236611,4047,15652
1946,824325613288833024,10967,12261
1947,824663926340194305,1816,10472
1948,824775126675836928,3684,15514
1949,824796380199809024,5748,0
1950,825026590719483904,1339,6577
1951,825120256414846976,1339,0
1952,825147591692263424,4762,18998
1953,825535076884762624,18087,54165
1954,825829644528148480,2599,13214
1955,825876512159186944,1959,10846
1956,826115272272650244,3279,16234
1957,826204788643753985,969,5055
1958,826240494070030336,2714,13771
1959,826476773533745153,4409,19111
1960,826598365270007810,2452,10419
1961,826598799820865537,263,5289
1962,826615380357632002,4153,0
1963,826848821049180160,10650,37755
1964,826958653328592898,5238,22373
1965,827199976799354881,2341,10951
1966,827324948884643840,3183,16404
1967,827600520311402496,982,7670
1968,827653905312006145,3135,16005
1969,827933404142436356,5457,20838
1970,828011680017821696,2243,10729
1971,828046555563323392,2987,12181
1972,828361771580813312,177,2279
1973,828372645993398273,3072,13005
1974,828376505180889089,1115,7653
1975,828381636999917570,2314,13081
1976,828408677031882754,1346,7948
1977,828409743546925057,1210,6547
1978,828650029636317184,1413,9849
1979,828708714936930305,11710,37874
1980,828770345708580865,6132,26454
1981,828801551087042563,3545,0
1982,829011960981237760,17002,54887
1983,829141528400556032,7693,25304
1984,829449946868879360,2110,10827
1985,829501995190984704,11071,32864
1986,829861396166877184,2035,12645
1987,829878982036299777,5238,0
1988,830097400375152640,3093,10156
1989,830173239259324417,5934,0
1990,830583320585068544,17481,69169
1991,830956169170665475,1552,8230
1992,831262627380748289,2128,12301
1993,831309418084069378,2553,12128
1994,831315979191906304,1163,6740
1995,831322785565769729,1604,9532
1996,831552930092285952,2390,9280
1997,831650051525054464,2012,7407
1998,831670449226514432,1884,10786
1999,831911600680497154,6767,28567
2000,831926988323639298,34,351
2001,831939777352105988,6375,24781
2002,832032802820481025,4851,18425
2003,832040443403784192,10035,0
2004,832088576586297345,2,67
2005,832215726631055365,9742,0
2006,832215909146226688,6453,0
2007,832273440279240704,2422,11677
2008,832369877331693569,3313,17718
2009,832397543355072512,2298,12314
2010,832636094638288896,2888,16341
2011,832645525019123713,545,3017
2012,832682457690300417,3041,12253
2013,832757312314028032,3754,17362
2014,832769181346996225,39,0
2015,832998151111966721,2291,13700
2016,833124694597443584,5021,20832
2017,833479644947025920,2127,15306
2018,833722901757046785,3336,21399
2019,833732339549220864,225,0
2020,833826103416520705,3889,18564
2021,833863086058651648,2486,13836
2022,834086379323871233,2285,13455
2023,834089966724603904,2201,10345
2024,834167344700198914,3780,16269
2025,834209720923721728,4941,21254
2026,834458053273591808,1742,9911
2027,834477809192075265,11071,0
2028,834574053763584002,2625,14085
2029,834786237630337024,5674,21892
2030,834931633769889797,1711,11152
2031,835152434251116546,3131,23141
2032,835172783151792128,5960,26933
2033,835246439529840640,73,2161
2034,835264098648616962,1765,7952
2035,835297930240217089,3110,16929
2036,835309094223372289,21770,0
2037,835536468978302976,1765,0
2038,835574547218894849,3738,18312
2039,835685285446955009,8430,0
2040,836001077879255040,4408,19650
2041,836260088725786625,4436,21908
2042,836380477523124226,3076,15177
2043,836397794269200385,28528,0
2044,836648853927522308,567,0
2045,836677758902222849,2295,12966
2046,836753516572119041,4790,19833
2047,836989968035819520,2359,13082
2048,837110210464448512,2452,16496
2049,837471256429613056,2350,13142
2050,837482249356513284,456,3940
2051,837820167694528512,8124,35119
2052,838083903487373313,3247,18103
2053,838085839343206401,1,145
2054,838150277551247360,344,1723
2055,838201503651401729,10379,0
2056,838476387338051585,4940,23190
2057,838561493054533637,1371,11215
2058,838831947270979586,11375,0
2059,838916489579200512,36,0
2060,838921590096166913,2122,11466
2061,838952994649550848,4102,20149
2062,839239871831150596,6722,27923
2063,839290600511926273,146,0
2064,839549326359670784,8005,28207
2065,839990271299457024,2357,13766
2066,840268004936019968,5882,19762
2067,840370681858686976,4683,16881
2068,840632337062862849,1804,9202
2069,840696689258311684,1008,12589
2070,840698636975636481,2,180
2071,840728873075638272,16619,0
2072,840761248237133825,1804,0
2073,841077006473256960,5457,23421
2074,841314665196081154,4805,16210
2075,841320156043304961,5633,20265
2076,841439858740625411,3782,12946
2077,841680585030541313,7986,26287
2078,841833993020538882,15609,0
2079,842115215311396866,3114,14327
2080,842163532590374912,5948,25038
2081,842535590457499648,3595,18504
2082,842765311967449089,1315,6897
2083,842846295480000512,3712,15580
2084,843235543001513987,6167,21992
2085,843604394117681152,2814,17249
2086,843856843873095681,4734,21902
2087,843981021012017153,3004,15462
2088,844223788422217728,2252,13915
2089,844580511645339650,3202,16818
2090,844973813909606400,3282,15411
2091,844979544864018432,2613,13901
2092,845098359547420673,7832,0
2093,845306882940190720,5502,23802
2094,845397057150107648,1847,7779
2095,845677943972139009,4892,25659
2096,845812042753855489,8897,29835
2097,846042936437604353,2935,16302
2098,846139713627017216,10143,31505
2099,846153765933735936,9241,32276
2100,846505985330044928,3133,14367
2101,846514051647705089,11816,45418
2102,846874817362120707,3991,20429
2103,847116187444137987,3246,21786
2104,847157206088847362,5977,20271
2105,847251039262605312,4366,20822
2106,847606175596138505,3472,19081
2107,847617282490613760,424,7098
2108,847842811428974592,1349,5535
2109,847962785489326080,5178,23891
2110,847971574464610304,439,0
2111,847978865427394560,3313,0
2112,848212111729840128,3107,16569
2113,848213670039564288,750,8301
2114,848324959059550208,4675,25111
2115,848690551926992896,4384,25537
2116,849051919805034497,8612,42968
2117,849336543269576704,1933,11555
2118,849412302885593088,3191,16077
2119,849668094696017920,5021,0
2120,849776966551130114,7700,30867
2121,850019790995546112,4930,20666
2122,850145622816686080,3846,16519
2123,850333567704068097,336,3488
2124,850380195714523136,2646,13215
2125,850753642995093505,9281,31215
2126,851224888060895234,5781,20862
2127,851464819735769094,7127,24470
2128,851591660324737024,3508,16375
2129,851861385021730816,20,0
2130,852189679701164033,1596,11537
2131,852226086759018497,6885,20155
2132,852311364735569921,9987,33364
2133,852553447878664193,3519,16442
2134,852672615818899456,2166,15008
2135,852912242202992640,1835,9119
2136,852936405516943360,2012,0
2137,853299958564483072,3568,15581
2138,853639147608842240,10117,34939
2139,853760880890318849,5766,28672
2140,854010172552949760,3160,16232
2141,854120357044912130,7486,32042
2142,854365224396361728,4686,18911
2143,854482394044301312,6873,29313
2144,854732716440526848,6049,22839
2145,855138241867124737,45,0
2146,855245323840757760,5948,0
2147,855459453768019968,8179,29847
2148,855818117272018944,5406,26567
2149,855851453814013952,17814,45411
2150,855857698524602368,2102,11822
2151,855860136149123072,1004,4985
2152,855862651834028034,26,343
2153,856282028240666624,6236,27608
2154,856288084350160898,16,512
2155,856330835276025856,658,0
2156,856526610513747968,1864,11794
2157,856543823941562368,2856,16183
2158,857029823797047296,3963,18814
2159,857062103051644929,170,0
2160,857214891891077121,17,227
2161,857263160327368704,4465,19878
2162,857393404942143489,1622,5854
2163,857746408056729600,10490,33980
2164,857989990357356544,2561,15990
2165,858107933456039936,2872,15592
2166,858471635011153920,4783,21301
2167,858843525470990336,3436,15393
2168,858860390427611136,8005,0
2169,859074603037188101,13372,33511
2170,859196978902773760,29635,88995
2171,859607811541651456,1540,18376
2172,859851578198683649,3449,15233
2173,859924526012018688,4014,19327
2174,860177593139703809,30347,0
2175,860184849394610176,5738,16456
2176,860276583193509888,3422,18085
2177,860524505164394496,5176,23317
2178,860563773140209665,2112,7411
2179,860924035999428608,793,0
2180,860981674716409858,2112,0
2181,861005113778896900,3731,16471
2182,861288531465048066,4049,16937
2183,861383897657036800,10463,35569
2184,862096992088072192,22634,73317
2185,862457590147678208,4834,20163
2186,862722525377298433,3450,16787
2187,862831371563274240,5019,18857
2188,863062471531167744,2373,8347
2189,863079547188785154,1078,8618
2190,863427515083354112,94,2199
2191,863432100342583297,5098,23397
2192,863471782782697472,2373,0
2193,863553081350529029,4074,15022
2194,863907417377173506,4016,20235
2195,864197398364647424,8638,29536
2196,864279568663928832,2935,14319
2197,864873206498414592,8438,31655
2198,865006731092295680,7450,27470
2199,865359393868664832,4849,25942
2200,865718153858494464,5450,25125
2201,866094527597207552,8124,0
2202,866334964761202691,13866,51398
2203,866450705531457537,34122,119683
2204,866686824827068416,3361,18857
2205,866720684873056260,4640,19595
2206,867051520902168576,7614,31504
2207,867072653475098625,118,0
2208,867421006826221569,2413,15748
2209,867774946302451713,7091,33162
2210,867900495410671616,4038,23628
2211,868552278524837888,2006,9860
2212,868622495443632128,5113,26071
2213,868639477480148993,2006,0
2214,868880397819494401,13910,63853
2215,869227993411051520,3635,19904
2216,869596645499047938,3015,15567
2217,869702957897576449,6086,27507
2218,869772420881756160,9689,41365
2219,870063196459192321,7973,35633
2220,870308999962521604,3987,21278
2221,870374049280663552,25336,80542
2222,870656317836468226,2535,12045
2223,870726314365509632,3,118
2224,870804317367881728,5932,32675
2225,871032628920680449,3649,22043
2226,871102520638267392,5272,20316
2227,871166179821445120,5457,0
2228,871515927908634625,3311,19560
2229,871762521631449091,3330,19646
2230,871879754684805121,10567,36657
2231,872122724285648897,7749,33338
2232,872486979161796608,8609,39455
2233,872620804844003328,3495,20100
2234,872820683541237760,3536,14251
2235,872967104147763200,5147,26420
2236,873213775632977920,1513,6971
2237,873337748698140672,1513,0
2238,873580283840344065,3743,23422
2239,874012996292530176,9818,33376
2240,874057562936811520,3763,21956
2241,874296783580663808,3909,25180
2242,874434818259525634,13866,0
2243,874680097055178752,4405,26896
2244,875021211251597312,4487,24619
2245,875097192612077568,5763,26512
2246,875144289856114688,4678,21182
2247,875747767867523072,4053,24321
2248,876120275196170240,4434,26990
2249,876484053909872640,2263,18132
2250,876537666061221889,4422,22767
2251,876838120628539392,3163,19998
2252,877201837425926144,5288,26183
2253,877316821321428993,4902,26449
2254,877556246731214848,3614,21927
2255,877611172832227328,77,0
2256,877736472329191424,18014,76862
2257,878057613040115712,6445,40599
2258,878281511006478336,1224,7463
2259,878316110768087041,6320,0
2260,878404777348136964,1224,0
2261,878604707211726852,6753,29143
2262,878776093423087618,3890,18719
2263,879008229531029506,2545,18307
2264,879050749262655488,4429,21740
2265,879130579576475649,6445,0
2266,879376492567855104,2944,16216
2267,879415818425184262,41978,102140
2268,879492040517615616,3008,22635
2269,879674319642796034,10,302
2270,879862464715927552,3298,21557
2271,880095782870896641,4097,26647
2272,880221127280381952,3973,26049
2273,880465832366813184,5890,27493
2274,880872448815771648,3610,20521
2275,880935762899988482,2636,16430
2276,881268444196462592,4945,22345
2277,881536004380872706,15079,47656
2278,881633300179243008,7,122
2279,881666595344535552,10076,48829
2280,881906580714921986,3211,23440
2281,882045870035918850,4629,28272
2282,882268110199369728,10934,43300
2283,882627270321602560,5738,26938
2284,882762694511734784,4625,27265
2285,882992080364220416,3692,23055
2286,883117836046086144,6281,35824
2287,883360690899218434,3495,21877
2288,883482846933004288,9342,44265
2289,883838122936631299,3256,21088
2290,884162670584377345,2814,19635
2291,884247878851493888,19196,70241
2292,884441805382717440,5363,26063
2293,884562892145688576,4438,23411
2294,884876753390489601,5281,26893
2295,884925521741709313,17104,74553
2296,885167619883638784,4125,21124
2297,885311592912609280,17481,0
2298,885518971528720385,3513,19724
2299,885528943205470208,6051,34683
2300,885984800019947520,6368,31433
2301,886054160059072513,104,0
2302,886258384151887873,5949,26975
2303,886267009285017600,4,116
2304,886366144734445568,3003,20404
2305,886680336477933568,4198,21627
2306,886736880519319552,3057,11582
2307,886983233522544640,7244,33829
2308,887101392804085760,5620,29475
2309,887343217045368832,9847,32453
2310,887473957103951883,17013,66377
2311,887517139158093824,11063,44643
2312,887705289381826560,5079,29102
2313,888078434458587136,3274,20979
2314,888554962724278272,3321,19092
2315,888804989199671297,4016,24655
2316,888917238123831296,4237,28086
2317,889278841981685760,5050,24327
2318,889531135344209921,2123,14580
2319,889638837579907072,4238,26113
2320,889665388333682689,9464,46335
2321,889880896479866881,4705,26833
2322,890006608113172480,6909,29587
2323,890240255349198849,6950,30761
2324,890609185150312448,4035,26852
2325,890729181411237888,17794,62884
2326,890971913173991426,1945,11398
2327,891087950875897856,2935,19509
2328,891327558926688256,8817,38839
2329,891689557279858688,8143,40596
2330,891815181378084864,3918,24163
2331,892177421306343426,5931,32062
2332,892420643555336193,7986,37287
